# {"t_start": 1593300158.7614155, "env_id": "MountainCar-v0"} 
r,l,t
-109.0,109,1543.430376
-156.0,156,1543.636661
-151.0,151,1543.793614
-161.0,161,1543.952253
-115.0,115,1544.152226
-112.0,112,1544.250404
-114.0,114,1544.386347
-110.0,110,1544.560027
-110.0,110,1544.750968
-118.0,118,1544.867446
-161.0,161,1545.107294
-114.0,114,1545.286425
-112.0,112,1566.590821
-110.0,110,1566.699326
-153.0,153,1566.832722
-110.0,110,1566.928535
-109.0,109,1567.025591
-113.0,113,1567.224818
-186.0,186,1567.556642
-109.0,109,1567.759438
-109.0,109,1567.93801
-113.0,113,1568.137146
-157.0,157,1568.350689
-111.0,111,1568.50812
-200.0,200,1568.846946
-113.0,113,1568.986124
-112.0,112,1569.084311
-111.0,111,1569.247928
-145.0,145,1591.142672
-111.0,111,1591.269552
-112.0,112,1591.392192
-156.0,156,1591.542815
-154.0,154,1591.711168
-109.0,109,1591.807269
-151.0,151,1591.973396
-110.0,110,1592.149584
-149.0,149,1592.354373
-116.0,116,1592.472602
-111.0,111,1592.640759
-111.0,111,1592.846807
-109.0,109,1592.984496
-113.0,113,1593.0861
-110.0,110,1593.182177
-113.0,113,1593.280717
-151.0,151,1613.146189
-113.0,113,1613.282018
-110.0,110,1613.378056
-113.0,113,1613.476843
-111.0,111,1613.574026
-110.0,110,1613.719151
-152.0,152,1613.966887
-113.0,113,1614.164337
-110.0,110,1614.318881
-112.0,112,1614.43265
-111.0,111,1614.637112
-114.0,114,1614.786157
-115.0,115,1614.887185
-113.0,113,1614.986257
-115.0,115,1615.087267
-120.0,120,1615.199232
-110.0,110,1615.391968
-117.0,117,1615.590971
-113.0,113,1636.29599
-113.0,113,1636.468354
-115.0,115,1636.56976
-118.0,118,1636.673574
-114.0,114,1636.773829
-113.0,113,1636.873158
-114.0,114,1636.973729
-112.0,112,1637.118638
-111.0,111,1637.303026
-158.0,158,1637.50177
-115.0,115,1637.602046
-159.0,159,1637.740974
-114.0,114,1637.858268
-113.0,113,1638.056585
-112.0,112,1638.157724
-111.0,111,1638.258636
-111.0,111,1638.395263
-109.0,109,1659.126958
-115.0,115,1659.271176
-116.0,116,1659.373013
-148.0,148,1659.566997
-117.0,117,1659.743531
-113.0,113,1659.935257
-113.0,113,1660.04818
-114.0,114,1660.149083
-144.0,144,1660.276388
-113.0,113,1660.376717
-162.0,162,1660.666521
-113.0,113,1660.864829
-161.0,161,1661.073506
-187.0,187,1661.238541
-159.0,159,1661.489317
-119.0,119,1661.700866
-114.0,114,1682.683412
-111.0,111,1682.89763
