# {"t_start": 1594067913.5292943, "env_id": "MountainCarSparse-v0"} 
r,l,t
1.0,72,470.97286
1.0,71,471.115788
1.0,72,471.257952
1.0,72,471.424394
1.0,73,471.53959
1.0,73,471.679003
1.0,72,471.798526
1.0,72,471.954541
1.0,71,472.111731
1.0,70,472.241065
1.0,73,472.404578
1.0,73,472.539784
1.0,72,472.691292
1.0,73,472.848707
1.0,71,472.965944
1.0,72,473.108297
1.0,73,473.227027
1.0,71,473.381429
1.0,72,473.541882
1.0,72,476.776867
1.0,72,476.951542
1.0,72,477.117927
1.0,71,477.272523
1.0,71,477.413576
1.0,73,477.532179
1.0,73,477.650463
1.0,73,477.787601
1.0,72,477.908582
1.0,71,478.013121
1.0,72,478.155369
1.0,71,478.327194
1.0,71,478.444087
1.0,72,478.606138
1.0,71,478.734937
1.0,72,478.852883
1.0,71,478.957663
1.0,71,479.074386
1.0,77,479.196713
1.0,72,479.343751
1.0,72,479.498009
1.0,71,479.652701
1.0,73,479.836411
1.0,73,479.979977
1.0,72,480.138528
1.0,71,480.300746
1.0,72,480.465246
1.0,71,480.611938
1.0,71,480.773952
1.0,71,483.874698
1.0,72,484.040048
1.0,71,484.177149
1.0,72,484.335999
1.0,73,484.49216
1.0,71,484.632943
1.0,71,484.79198
1.0,74,484.94751
1.0,71,485.077754
1.0,72,485.239913
1.0,72,485.422982
1.0,73,485.565856
1.0,71,485.742793
1.0,72,485.900785
1.0,75,486.061145
1.0,73,486.248003
1.0,71,486.401215
1.0,74,486.51742
1.0,72,486.638802
1.0,72,486.773003
1.0,71,486.905596
1.0,72,487.059778
1.0,72,487.165315
1.0,72,487.310538
1.0,71,487.455284
1.0,71,487.615652
1.0,71,487.766018
1.0,72,487.881964
1.0,71,491.14913
1.0,72,491.316248
1.0,71,491.461374
1.0,72,491.586687
1.0,71,491.738923
1.0,71,491.843945
1.0,75,491.995999
1.0,71,492.124199
1.0,71,492.241547
1.0,72,492.388702
1.0,71,492.571257
1.0,71,492.718648
1.0,71,492.900517
1.0,72,493.022719
1.0,71,493.175828
1.0,73,493.306718
1.0,72,493.477115
1.0,71,493.62064
1.0,72,493.770794
1.0,75,493.930357
1.0,73,494.089301
1.0,72,494.24815
1.0,72,494.418764
1.0,72,494.547291
1.0,72,494.664871
1.0,71,494.781896
1.0,71,494.886403
1.0,71,495.075818
1.0,74,498.129644
1.0,71,498.262638
1.0,71,498.380571
1.0,72,498.49327
1.0,71,498.638424
1.0,71,498.75876
1.0,70,498.916979
1.0,71,499.080466
1.0,71,499.205089
1.0,71,499.327892
1.0,72,499.502539
1.0,71,499.655985
1.0,70,499.812143
1.0,70,499.948816
1.0,72,500.061242
1.0,71,500.217528
1.0,71,500.391453
1.0,70,500.561286
1.0,71,500.733872
1.0,72,500.845827
1.0,71,501.022986
1.0,72,501.142713
1.0,71,501.276602
1.0,76,501.424929
1.0,70,501.572198
1.0,71,501.73253
1.0,71,501.886553
1.0,74,502.035501
1.0,70,502.148343
1.0,73,505.121337
1.0,72,505.307479
1.0,71,505.454467
1.0,71,505.57371
1.0,72,505.708879
1.0,71,505.860947
1.0,71,506.000904
1.0,71,506.15099
1.0,69,506.265968
1.0,70,506.398416
1.0,71,506.541049
1.0,70,506.649306
1.0,70,506.790112
1.0,72,506.944896
1.0,70,507.069026
1.0,71,507.184557
1.0,70,507.312785
1.0,70,507.42888
1.0,71,507.585249
1.0,71,507.708904
1.0,70,507.891886
1.0,70,508.006031
1.0,70,508.132193
1.0,71,508.256756
1.0,70,508.402508
1.0,71,508.546462
