# {"t_start": 1594067857.665787, "env_id": "MountainCarSparse-v0"} 
r,l,t
1.0,74,2048.938226
1.0,72,2048.996233
1.0,72,2049.129815
1.0,72,2072.626362
1.0,71,2072.697868
1.0,71,2072.755368
1.0,73,2072.814288
1.0,72,2072.954925
1.0,71,2073.070072
1.0,71,2073.18845
1.0,73,2073.312684
1.0,71,2073.424048
1.0,71,2073.529939
1.0,72,2073.641006
1.0,71,2073.755423
1.0,71,2073.873544
1.0,71,2073.993853
1.0,70,2074.112624
1.0,73,2074.229719
1.0,70,2074.348041
1.0,71,2074.467277
1.0,71,2074.582238
1.0,74,2074.654522
1.0,72,2074.764801
1.0,71,2074.871452
1.0,72,2074.929645
1.0,73,2074.988803
1.0,72,2075.047132
1.0,71,2075.14074
1.0,70,2075.241002
1.0,78,2075.365234
1.0,71,2098.719087
1.0,74,2098.78613
1.0,71,2098.843237
1.0,70,2098.899233
1.0,72,2098.983093
1.0,69,2099.087477
1.0,71,2099.1968
1.0,70,2099.313922
1.0,70,2099.430919
1.0,77,2099.553921
1.0,71,2099.680447
1.0,72,2099.795378
1.0,76,2099.912851
1.0,71,2100.040141
1.0,70,2100.166145
1.0,71,2100.277565
1.0,72,2100.353272
1.0,71,2100.484892
1.0,70,2100.590361
1.0,72,2100.648386
1.0,70,2100.706943
1.0,72,2100.806379
1.0,70,2100.926654
1.0,70,2101.041746
1.0,71,2101.149392
1.0,72,2101.285057
1.0,71,2101.398514
1.0,71,2101.519353
1.0,71,2101.633516
1.0,70,2126.017725
1.0,70,2126.137105
1.0,70,2126.259081
1.0,72,2126.355505
1.0,72,2126.424742
1.0,71,2126.492006
1.0,71,2126.560346
1.0,71,2126.659998
1.0,70,2126.780917
1.0,71,2126.899314
1.0,72,2127.018749
1.0,70,2127.124558
1.0,71,2127.239098
1.0,71,2127.357479
1.0,71,2127.476718
1.0,74,2127.549137
1.0,73,2127.608552
1.0,71,2127.666228
1.0,73,2127.790503
1.0,71,2127.911026
1.0,71,2128.025702
1.0,70,2128.141639
1.0,72,2128.261004
1.0,70,2128.374557
1.0,70,2128.431038
1.0,70,2128.487591
1.0,71,2128.544949
1.0,70,2128.601246
1.0,71,2128.658322
1.0,71,2152.62501
1.0,70,2152.742873
1.0,70,2152.851727
1.0,72,2152.973828
1.0,70,2153.091288
1.0,70,2153.203518
1.0,71,2153.322358
1.0,70,2153.440132
1.0,70,2153.556539
1.0,71,2153.674723
1.0,70,2153.790799
1.0,71,2153.875355
1.0,69,2153.994262
1.0,71,2154.113294
1.0,70,2154.236808
1.0,70,2154.330656
1.0,69,2154.386372
1.0,70,2154.47717
1.0,71,2154.593507
1.0,70,2154.700811
1.0,70,2154.824347
1.0,72,2154.948048
1.0,71,2155.033634
1.0,72,2155.104854
1.0,70,2155.19492
1.0,70,2155.31716
1.0,72,2155.448843
1.0,69,2155.532033
1.0,70,2155.640478
1.0,72,2178.331588
1.0,70,2178.388341
1.0,71,2178.445906
1.0,70,2178.508215
1.0,72,2178.622405
1.0,71,2178.741384
1.0,69,2178.85405
1.0,70,2178.969084
1.0,71,2179.084804
1.0,69,2179.170576
1.0,70,2179.237057
1.0,70,2179.302911
1.0,69,2179.367116
1.0,70,2179.429769
1.0,71,2179.515879
1.0,69,2179.59775
1.0,71,2179.655337
1.0,71,2179.712893
1.0,70,2179.801812
1.0,70,2179.911613
1.0,70,2180.018003
1.0,69,2180.135247
1.0,70,2180.253444
1.0,70,2180.370586
1.0,69,2180.493651
1.0,144,2180.698487
1.0,69,2180.814132
1.0,71,2180.932318
1.0,70,2204.64196
1.0,70,2204.759334
1.0,70,2204.880212
1.0,69,2204.973213
1.0,70,2205.030217
1.0,69,2205.087296
1.0,71,2205.181657
1.0,71,2205.300798
1.0,69,2205.409667
1.0,70,2205.527505
1.0,70,2205.633047
1.0,70,2205.737922
1.0,70,2205.871964
1.0,70,2205.972994
1.0,69,2206.089795
1.0,70,2206.207168
1.0,73,2206.32692
1.0,73,2206.426116
1.0,74,2206.485589
1.0,69,2206.540996
1.0,73,2206.620248
1.0,69,2206.728605
1.0,70,2206.843768
1.0,70,2206.952716
1.0,75,2207.082758
1.0,70,2207.188619
1.0,70,2207.307725
1.0,70,2207.382753
1.0,69,2207.465765
1.0,69,2230.383782
1.0,69,2230.498946
1.0,69,2230.585795
1.0,71,2230.651984
1.0,69,2230.726016
1.0,69,2230.792979
1.0,73,2230.86338
1.0,72,2230.931994
1.0,68,2231.017948
1.0,70,2231.116874
1.0,72,2231.201106
1.0,71,2231.307683
1.0,68,2231.420171
1.0,69,2231.521936
1.0,69,2231.639002
1.0,71,2231.754202
1.0,72,2231.879879
1.0,70,2231.986688
1.0,70,2232.103762
1.0,72,2232.225376
1.0,72,2232.351503
1.0,70,2232.467018
1.0,71,2232.579403
1.0,70,2232.662629
1.0,70,2232.718673
1.0,70,2232.774717
1.0,69,2232.829866
1.0,70,2232.885978
1.0,69,2232.943294
1.0,69,2256.324066
1.0,70,2256.445751
1.0,69,2256.561345
1.0,70,2256.675035
1.0,69,2256.789737
1.0,73,2256.914342
1.0,69,2257.032695
1.0,71,2257.139759
1.0,70,2257.19616
1.0,70,2257.252342
1.0,70,2257.308654
1.0,70,2257.366765
1.0,68,2257.424297
1.0,70,2257.541948
1.0,69,2257.656617
1.0,71,2257.776577
1.0,70,2257.881908
1.0,69,2258.004899
1.0,70,2258.11768
1.0,70,2258.202872
1.0,69,2258.260604
1.0,70,2258.319672
1.0,70,2258.434813
1.0,71,2258.561349
1.0,69,2258.669926
1.0,72,2258.793055
1.0,68,2258.908964
1.0,69,2259.020571
1.0,69,2259.124854
1.0,71,2259.240294
1.0,69,2282.875876
1.0,70,2282.989329
1.0,70,2283.097897
1.0,68,2283.212298
1.0,68,2283.330737
1.0,69,2283.446329
1.0,70,2283.563745
1.0,68,2283.682542
1.0,68,2283.775802
1.0,69,2283.897206
1.0,68,2284.000309
1.0,70,2284.12567
1.0,69,2284.240884
1.0,73,2284.349104
1.0,69,2284.472748
1.0,70,2284.589049
1.0,69,2284.714446
1.0,70,2284.821874
1.0,69,2284.935428
1.0,69,2285.055027
1.0,69,2285.172748
1.0,71,2285.292309
1.0,69,2285.410112
1.0,70,2285.516251
1.0,70,2285.621576
1.0,71,2285.743774
1.0,69,2285.847967
1.0,69,2285.956034
1.0,69,2286.068786
1.0,70,2309.817391
1.0,69,2309.927425
1.0,71,2310.043102
1.0,69,2310.156151
1.0,69,2310.237918
1.0,69,2310.294569
1.0,69,2310.351182
1.0,70,2310.408066
1.0,73,2310.479515
1.0,70,2310.59575
1.0,70,2310.717676
1.0,69,2310.831048
1.0,70,2310.912446
1.0,73,2310.972051
1.0,70,2311.031517
1.0,70,2311.088337
1.0,69,2311.144369
1.0,69,2311.200351
1.0,70,2311.293747
1.0,69,2311.411062
1.0,68,2311.504964
1.0,68,2311.560057
1.0,71,2311.63756
1.0,69,2311.742171
1.0,69,2311.858911
1.0,69,2311.975724
1.0,70,2312.073194
1.0,68,2312.189033
1.0,70,2312.302551
