# {"t_start": 1593266820.2981625, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
53.799826,6,39.835508
54.625742,6,39.841677
63.482873,7,39.84883
64.144023,7,39.855944
137.852927,15,39.870527
54.579731,6,39.876598
81.898769,9,39.885466
73.224028,8,39.893461
82.792491,9,39.902369
100.360997,11,39.91314
73.272061,8,39.921128
63.644217,7,39.928114
101.110755,11,39.938916
72.895417,8,39.946919
63.305507,7,39.953945
73.086732,8,39.961902
73.254407,8,39.969866
35.820059,4,39.974077
165.985686,18,39.991422
81.786226,9,40.000319
128.294685,14,40.013963
54.652233,6,40.02005
100.99495,11,40.030837
82.198501,9,40.03975
82.698521,9,40.049658
101.061369,11,40.060505
91.722382,10,40.070454
73.757688,8,40.078407
54.516035,6,40.084487
63.946461,7,40.09151
54.800637,6,40.097549
63.616619,7,40.104584
63.919291,7,40.111604
54.197261,6,40.117702
54.51961,6,40.123735
73.192564,8,40.131642
110.592584,12,40.143368
54.648001,6,40.149461
63.786032,7,40.156442
91.734443,10,40.166299
91.235992,10,40.176143
63.996364,7,40.183171
45.106277,5,40.188258
110.797353,12,40.199967
110.272444,12,40.211734
91.763619,10,40.221563
100.665617,11,40.23236
73.126507,8,40.24026
82.272282,9,40.249161
63.756739,7,40.25618
110.24309,12,40.267876
82.016456,9,40.276769
91.82859,10,40.28659
72.591039,8,40.294565
73.288171,8,40.302906
82.526657,9,40.311841
54.520917,6,40.317802
165.488685,18,40.335622
73.502416,8,40.344101
44.934326,5,40.349838
82.176529,9,40.358975
54.147823,6,40.364896
64.1776,7,40.373793
101.005433,11,40.384333
45.270485,5,40.38931
82.777609,9,40.397943
82.726423,9,40.40658
129.036534,14,40.420377
91.66065,10,40.431113
82.434584,9,40.440786
63.774146,7,40.448359
54.395124,6,40.454943
119.40317,13,40.468713
91.733323,10,40.479495
44.988649,5,40.485294
91.508733,10,40.495846
91.633355,10,40.506356
45.294582,5,40.511908
72.943888,8,40.520583
45.351083,5,40.526158
73.174003,8,40.53465
63.761714,7,40.542389
